,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
99,1012.845,-9.39453125,-1.2734375,-1.08984375,1010.985,-2.498046875,-0.578125,-0.046875,1012.9570000000001,33.3125,3.6875,-46.6875
100,1020.9209999999999,-9.33984375,-1.2734375,-1.00390625,1018.5010000000001,-2.66015625,-0.56640625,-0.041015625,1020.821,34.0625,3.6875,-47.5
101,1030.772,-8.7109375,-1.3515625,-0.74609375,1028.5720000000001,-2.841796875,-0.57421875,0.005859375,1030.577,34.0625,3.6875,-47.5
102,1042.7079999999999,-9.1640625,-1.21484375,-0.2578125,1040.9679999999998,-2.908203125,-0.5,0.056640625,1042.5390000000002,33.5625,4.125,-46.75
103,1050.414,-9.2890625,-1.12890625,0.14453125,1048.397,-2.857421875,-0.53125,0.046875,1050.51,33.625,4.75,-47.3125
104,1060.646,-9.09375,-1.234375,0.671875,1060.514,-2.708984375,-0.57421875,0.04296875,1060.521,33.625,4.75,-47.3125
105,1073.499,-8.78515625,-1.08984375,1.00390625,1073.5189999999998,-2.330078125,-0.62890625,0.048828125,1073.551,34.0,4.75,-46.1875
106,1083.9950000000001,-9.30859375,-0.9296875,1.21484375,1083.575,-2.033203125,-0.623046875,0.025390625,1083.704,32.8125,4.9375,-44.5
107,1093.619,-9.42578125,-0.7578125,1.24609375,1093.437,-1.77734375,-0.5390625,0.013671875,1093.524,32.6875,5.625,-45.0625
108,1103.553,-9.171875,-0.7578125,1.3125,1103.5729999999999,-1.568359375,-0.419921875,-0.013671875,1103.631,33.0625,4.9375,-46.5625
109,1113.484,-9.16796875,-0.69140625,1.2265625,1113.507,-1.36328125,-0.2734375,-0.021484375,1113.634,32.875,6.25,-44.5
110,1123.5059999999999,-9.31640625,-0.7578125,0.91796875,1123.6299999999999,-1.22265625,-0.1328125,-0.0078125,1123.798,32.3125,6.0,-44.375
111,1133.623,-9.390625,-0.78515625,0.671875,1133.684,-1.12890625,-0.03125,-0.017578125,1133.81,32.875,6.0625,-44.5
112,1143.55,-9.3828125,-0.87109375,0.31640625,1143.555,-1.056640625,0.03515625,-0.0078125,1143.536,32.25,5.8125,-45.6875
113,1153.681,-9.37890625,-0.8125,-0.2109375,1150.926,-1.068359375,0.08984375,0.017578125,1153.49,33.0,6.0625,-45.875
114,1171.059,-9.3359375,-0.73828125,-0.3046875,1171.066,-1.203125,0.140625,0.052734375,1171.2350000000001,32.3125,6.25,-44.3125
115,1183.182,-9.49609375,-0.61328125,-0.6015625,1180.9689999999998,-1.27734375,0.169921875,0.021484375,1183.2069999999999,33.1875,6.9375,-42.5625
116,1193.113,-9.43359375,-0.671875,-0.6015625,1191.174,-1.3828125,0.193359375,0.03125,1193.2050000000002,32.8125,6.25,-43.8125
117,1203.09,-9.28515625,-0.765625,-0.56640625,1201.1119999999999,-1.466796875,0.1875,0.03125,1203.093,32.9375,6.5,-42.5
