,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
143,1441.144,10.1171875,-0.32421875,-0.296875,1441.1499999999999,-0.69921875,0.115234375,-0.025390625,1441.146,-32.8125,-1.0625,16.5625
144,1453.666,10.0,-0.31640625,0.18359375,1451.103,-0.701171875,0.09765625,-0.03125,1453.471,-32.4375,-1.3125,17.1875
145,1461.0749999999998,9.89453125,-0.2890625,-0.4296875,1461.08,-0.6796875,-0.005859375,-0.017578125,1461.065,-32.4375,-1.3125,17.1875
146,1471.2130000000002,10.12109375,-0.19140625,-0.44140625,1471.018,-0.62109375,-0.07421875,-0.01953125,1471.299,-32.4375,-1.3125,17.1875
147,1483.227,10.03125,-0.40234375,0.06640625,1481.202,-0.62890625,-0.158203125,-0.025390625,1483.2320000000002,-32.75,-2.375,17.875
148,1496.231,10.16015625,-0.44140625,-0.7578125,1496.1009999999999,-0.66015625,-0.275390625,-0.013671875,1496.237,-32.1875,-1.9375,17.125
149,1510.864,10.66015625,-0.05859375,-0.6328125,1508.6170000000002,-0.77734375,-0.361328125,-0.015625,1510.933,-32.4375,-1.9375,17.1875
150,1520.796,10.03515625,-0.06640625,-0.48046875,1518.4820000000002,-0.890625,-0.42578125,-0.005859375,1520.688,-32.875,-1.8125,14.5625
151,1531.304,9.76953125,-0.046875,-0.7578125,1531.133,-1.021484375,-0.4609375,-0.005859375,1531.359,-32.9375,-2.375,17.25
152,1541.096,10.22265625,0.02734375,-1.1875,1541.125,-1.14453125,-0.47265625,-0.0078125,1541.037,-32.5,-1.9375,17.8125
153,1550.427,11.671875,0.0078125,-1.1015625,1548.548,-1.2109375,-0.435546875,-0.0078125,1550.433,-32.6875,-2.375,17.25
154,1561.181,11.15625,0.0078125,-0.8828125,1561.179,-1.330078125,-0.484375,-0.001953125,1561.184,-32.6875,-2.1875,17.25
155,1573.608,9.5,-0.046875,-0.14453125,1573.73,-1.376953125,-0.5078125,0.013671875,1573.801,-33.125,-2.3125,19.3125
156,1583.9350000000002,10.59765625,-0.31640625,0.36328125,1583.823,-1.369140625,-0.53125,0.013671875,1583.8419999999999,-34.0,-1.9375,20.25
157,1593.503,9.56640625,-0.34375,1.1015625,1593.625,-1.390625,-0.029296875,0.029296875,1593.68,-33.25,-1.9375,18.0
158,1601.0910000000001,10.4375,-0.4296875,0.91015625,1601.097,-1.392578125,0.01953125,0.029296875,1601.222,-33.25,-1.9375,18.0
159,1611.3249999999998,10.26953125,-0.19921875,1.16015625,1611.162,-1.201171875,-0.013671875,0.02734375,1611.289,-34.375,-1.6875,21.75
160,1623.392,10.328125,0.0,0.91015625,1621.0990000000002,-0.994140625,0.029296875,-0.001953125,1623.464,-33.625,-2.375,18.8125
161,1633.392,10.21875,-0.14453125,0.73828125,1631.169,-0.744140625,0.033203125,0.021484375,1633.398,-33.625,-2.5625,18.8125
162,1641.342,9.8984375,-0.01953125,0.640625,1641.147,-0.556640625,0.01171875,0.005859375,1641.276,-33.625,-2.5625,18.8125
163,1651.2199999999998,10.2265625,-0.06640625,0.79296875,1648.6989999999998,-0.365234375,0.009765625,-0.015625,1651.026,-33.625,-2.5625,18.8125
164,1662.9910000000002,10.140625,-0.09765625,-0.01953125,1661.1119999999999,-0.166015625,0.009765625,0.001953125,1663.117,-33.125,-2.625,16.5625
165,1676.1390000000001,10.234375,-0.31640625,-0.32421875,1676.1589999999999,-0.130859375,0.017578125,0.0,1676.2330000000002,-33.5,-2.8125,18.0625
166,1688.647,10.13671875,-0.31640625,0.26953125,1686.334,-0.1328125,0.013671875,0.001953125,1688.629,-33.8125,-2.375,18.125
167,1696.201,10.140625,-0.14453125,-0.34375,1696.161,-0.091796875,-0.03125,0.015625,1696.19,-32.9375,-2.375,14.5625
168,1702.308,10.1328125,-0.05859375,-0.8515625,1701.146,-0.1171875,-0.021484375,-0.00390625,1702.315,-34.125,-2.5625,18.9375
169,1710.558,10.26171875,-0.0390625,-0.57421875,1708.6840000000002,-0.19140625,-0.005859375,0.00390625,1710.365,-33.9375,-3.25,16.75
170,1723.646,10.20703125,-0.09765625,-0.0390625,1723.654,-0.173828125,-0.001953125,0.001953125,1723.56,-33.875,-2.625,16.125
171,1730.442,10.15625,-0.078125,-0.21875,1728.8680000000002,-0.158203125,-0.001953125,0.00390625,1730.349,-33.875,-2.625,16.125
172,1741.2540000000001,10.1953125,0.02734375,-0.71875,1741.222,-0.1953125,0.0,0.0,1741.195,-33.5,-2.5625,18.0625
173,1753.603,10.2421875,0.14453125,-0.7578125,1753.723,-0.287109375,0.001953125,0.01953125,1753.7849999999999,-33.75,-2.625,17.4375
174,1763.769,10.09375,0.14453125,-0.65234375,1761.177,-0.3671875,-0.01953125,0.015625,1763.7730000000001,-34.375,-3.0625,16.875
175,1771.298,10.16015625,-0.0390625,-0.31640625,1771.1019999999999,-0.3984375,-0.001953125,-0.01171875,1771.288,-34.375,-3.0625,16.875
176,1783.5700000000002,10.26171875,0.171875,-0.890625,1781.13,-0.44921875,0.00390625,0.0234375,1783.5749999999998,-34.1875,-2.8125,16.8125
177,1793.425,9.98828125,-0.02734375,-0.3046875,1791.279,-0.552734375,0.005859375,0.00390625,1793.337,-33.125,-2.375,16.5625
178,1803.3120000000001,10.19921875,-0.06640625,-0.87109375,1801.2520000000002,-0.560546875,0.005859375,0.00390625,1803.3790000000001,-34.0625,-2.8125,18.1875
179,1811.216,10.203125,-0.125,-0.79296875,1808.692,-0.5859375,0.00390625,0.013671875,1811.22,-34.0625,-2.8125,18.1875
